date,tog,thrg,foug,vims,fig,ffg,tot
2023-08-04 00:00:00,316658.5,2316520.875,11772305.0,6573380.0,1535274.0,13307579.0,15940758.375
2023-08-05 00:00:00,317612.5,2310717.875,11637192.0,6569445.0,1501473.0,13138665.0,15766995.375
2023-08-06 00:00:00,314190.75,2297390.875,11624390.0,6567354.0,1505389.0,13129779.0,15741360.625
2023-08-07 00:00:00,315846.5,2293321.625,11658434.0,6585567.0,1506425.0,13164859.0,15774027.125
2023-08-08 00:00:00,322530.125,3035853.375,11640660.0,6608846.0,1506091.0,13146751.0,16505134.5
2023-08-09 00:00:00,317657.5,2289483.75,11662108.0,6617763.0,1507609.0,13169717.0,15776858.25
2023-08-10 00:00:00,317500.75,2291505.875,11663655.0,6619745.0,1510950.0,13174605.0,15783611.625
2023-08-11 00:00:00,317067.75,2310003.625,11644741.0,6618578.0,1511722.0,13156463.0,15783534.375
2023-08-12 00:00:00,316354.5,2326402.5,11597269.0,6607489.0,1509271.0,13106540.0,15749297.0
2023-08-13 00:00:00,316836.5,2324826.0,11596695.0,6605107.0,1511603.0,13108298.0,15749960.5
2023-08-14 00:00:00,313388.75,2315305.25,11612643.0,6611703.0,1515999.0,13128642.0,15757336.0
2023-08-15 00:00:00,313135.25,2297092.0,11647049.0,6628825.0,1517413.0,13164462.0,15774689.25
2023-08-16 00:00:00,314232.625,2296610.25,11651676.0,6632517.0,1516855.0,13168531.0,15779373.875
2023-08-17 00:00:00,312112.375,2291183.5,11651504.0,6630630.0,1516440.0,13167944.0,15771239.875
2023-08-18 00:00:00,317196.375,2287437.25,11652952.0,6629500.0,1518047.0,13170999.0,15775632.625
2023-08-19 00:00:00,322347.5,2297929.875,11635654.0,6615113.0,1518837.0,13154491.0,15774768.375
2023-08-20 00:00:00,320526.375,2288042.875,11610451.0,6610847.0,1519542.0,13129993.0,15738562.25
2023-08-21 00:00:00,319561.125,2282407.125,11625739.0,6617281.0,1518957.0,13144696.0,15746664.25
2023-08-22 00:00:00,324777.5,2284654.5,11632456.0,6631987.0,1515198.0,13147654.0,15757086.0
2023-08-23 00:00:00,322220.5,2280634.0,11619840.0,6629504.0,1512911.0,13132751.0,15735605.5
2023-08-24 00:00:00,320848.75,2280155.5,11625379.0,6631518.0,1513184.0,13138563.0,15739567.25
2023-08-25 00:00:00,321129,2274715.75,11637847.0,6638821.0,1513927.0,13151774.0,15747618.75
2023-07-28 00:00:00,,,11598492.0,6539196.0,1479035.0,13077527.0,13077527.0
2023-07-29 00:00:00,,,11578706.0,6533523.0,1478782.0,13057488.0,13057488.0
2023-07-30 00:00:00,,,11558635.0,6528361.0,1482288.0,13040923.0,13040923.0
2023-07-31 00:00:00,,,11584959.0,6544677.0,1484629.0,13069588.0,13069588.0
2023-08-01 00:00:00,,,11581314.0,6540983.0,1487196.0,13068510.0,13068510.0
2023-08-02 00:00:00,,,11604295.0,6550723.0,1492444.0,13096739.0,13096739.0
2023-08-03 00:00:00,,,11625800.0,6565623.0,1495699.0,13121499.0,13121499.0
2023-08-04 00:00:00,,,11772305.0,6573380.0,1535274.0,13307579.0,13307579.0
2023-08-05 00:00:00,,,11637192.0,6569445.0,1501473.0,13138665.0,13138665.0
2023-08-06 00:00:00,,,11624390.0,6567354.0,1505389.0,13129779.0,13129779.0
2023-08-07 00:00:00,,,11658434.0,6585567.0,1506425.0,13164859.0,13164859.0
2023-08-08 00:00:00,,,11640660.0,6608846.0,1506091.0,13146751.0,13146751.0
2023-08-09 00:00:00,,,11662108.0,6617763.0,1507609.0,13169717.0,13169717.0
2023-08-10 00:00:00,,,11663655.0,6619745.0,1510950.0,13174605.0,13174605.0
2023-08-11 00:00:00,,,11644741.0,6618578.0,1511722.0,13156463.0,13156463.0
2023-08-12 00:00:00,,,11597269.0,6607489.0,1509271.0,13106540.0,13106540.0
2023-08-13 00:00:00,,,11596695.0,6605107.0,1511603.0,13108298.0,13108298.0
2023-08-14 00:00:00,,,11612643.0,6611703.0,1515999.0,13128642.0,13128642.0
2023-08-15 00:00:00,,,11647049.0,6628825.0,1517413.0,13164462.0,13164462.0
2023-08-16 00:00:00,,,11651676.0,6632517.0,1516855.0,13168531.0,13168531.0
2023-08-17 00:00:00,,,11651504.0,6630630.0,1516440.0,13167944.0,13167944.0
2023-08-18 00:00:00,,,11652952.0,6629500.0,1518047.0,13170999.0,13170999.0
2023-08-19 00:00:00,,,11635654.0,6615113.0,1518837.0,13154491.0,13154491.0
2023-08-20 00:00:00,,,11610451.0,6610847.0,1519542.0,13129993.0,13129993.0
2023-08-21 00:00:00,,,11625739.0,6617281.0,1518957.0,13144696.0,13144696.0
2023-08-22 00:00:00,,,11632456.0,6631987.0,1515198.0,13147654.0,13147654.0
2023-08-23 00:00:00,,,11619840.0,6629504.0,1512911.0,13132751.0,13132751.0
2023-08-24 00:00:00,,,11625379.0,6631518.0,1513184.0,13138563.0,13138563.0
2023-08-25 00:00:00,,,11637847.0,6638821.0,1513927.0,13151774.0,13151774.0
2023-08-26 00:00:00,,,11627976.0,6632579.0,1515845.0,13143821.0,13143821.0
2023-08-26 00:00:00,322678.25,2290639.5,11627976,6632579,1515845,13143821,15757138.75
2023-08-27 00:00:00,321171.5,2281393.375,11631998,6632340,1517744,13149742,15752306.875
2023-08-28 00:00:00,319627.125,2263259.125,11651471.0,6644111.0,1517135.0,13168606.0,15751492.25
2023-08-29 00:00:00,316511.125,2267265.375,11649304.0,6644132.0,1516151.0,13165455.0,15749231.5
2023-08-30 00:00:00,317355,2276837.125,11643821.0,6639909.0,1515477.0,13159298.0,15753490.125
2023-08-31 00:00:00,317857.375,2258907.125,11658117.0,6647328.0,1518487.0,13176604.0,15753368.5
2023-09-01 00:00:00,316822.5,2255071.625,11666764.0,6656607.0,1520461.0,13187225.0,15759119.125
